,Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
2742,133.98,-2.53,21,21,20,20,81.84144690858217,1796.68400340847,AAPL_150-65
2743,133.98,-4.28,12,12,13,13,78.39151764774184,1796.68400340847,AAPL_130-255
2744,133.98,-2.75,8,8,9,9,38.99911515486541,1796.68400340847,AAPL_195-300
2745,133.98,-9.82,18,18,17,17,158.93019911451802,1796.68400340847,AAPL_250-40
2746,133.98,-10.38,15,15,14,14,149.2191207544236,1796.68400340847,AAPL_215-115
2747,133.98,-5.98,14,14,13,13,118.28361084305068,1796.68400340847,AAPL_240-130
2748,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_205-205
2749,133.98,-7.34,26,26,25,25,132.60587155809074,1796.68400340847,AAPL_230-215
2750,133.98,-5.44,13,13,14,14,117.72497137895682,1796.68400340847,AAPL_155-265
2751,133.98,-10.38,24,24,25,25,163.62948660132562,1796.68400340847,AAPL_140-165
2752,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_165-165
2753,133.98,-4.71,10,10,11,11,83.16191290973512,1796.68400340847,AAPL_180-285
2754,133.98,-6.3,16,16,15,15,100.2722502369575,1796.68400340847,AAPL_190-95
2755,133.98,-8.37,19,19,18,18,151.56446909789764,1796.68400340847,AAPL_175-75
2756,133.98,-8.65,21,21,20,20,146.11579852179622,1796.68400340847,AAPL_150-70
2757,133.98,-7.52,27,27,25,25,125.07847227831952,1796.68400340847,AAPL_225-15
2758,133.98,-8.75,12,12,13,13,162.98641692094432,1796.68400340847,AAPL_130-260
2759,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_200-0
2760,133.98,-5.76,18,18,17,17,97.65882181530364,1796.68400340847,AAPL_250-45
2761,133.98,-8.45,16,16,15,15,131.04339970384422,1796.68400340847,AAPL_215-120
2762,133.98,-7.53,31,31,28,28,125.4636812841544,1796.68400340847,AAPL_230-220
2763,133.98,-25.43,52,52,47,47,433.63799050294216,1796.68400340847,AAPL_205-210
2764,133.98,-0.65,14,14,13,13,52.2430030944553,1796.68400340847,AAPL_240-135
2765,133.98,-2.12,12,12,13,13,51.528539994462975,1796.68400340847,AAPL_155-270
2766,133.98,-21.49,47,47,47,47,320.2614894893866,1796.68400340847,AAPL_165-170
2767,133.98,-8.18,22,22,23,23,154.6621915248158,1796.68400340847,AAPL_140-170
2768,133.98,-3.34,17,17,16,16,59.017646933363565,1796.68400340847,AAPL_190-100
2769,133.98,-7.34,18,18,17,17,129.67072451583914,1796.68400340847,AAPL_175-80
2770,133.98,-1.55,10,10,11,11,97.61363252485684,1796.68400340847,AAPL_180-290
2771,133.98,-11.71,21,21,20,20,238.06769769761797,1796.68400340847,AAPL_150-75
2772,133.98,-16.51,24,24,23,23,251.5160055545538,1796.68400340847,AAPL_225-20
2773,133.98,-2.51,12,12,13,13,65.46868270936382,1796.68400340847,AAPL_130-265
2774,133.98,-17.82,40,40,37,37,266.67627635647443,1796.68400340847,AAPL_200-5
2775,133.98,-8.92,17,17,16,16,148.61075101174512,1796.68400340847,AAPL_215-125
2776,133.98,-14.82,44,44,41,41,260.5790045299856,1796.68400340847,AAPL_230-225
2777,133.98,-16.58,34,34,34,34,259.6935489430236,1796.68400340847,AAPL_205-215
2778,133.98,-4.49,12,12,13,13,72.09761373485956,1796.68400340847,AAPL_155-275
2779,133.98,-10.86,35,35,35,35,167.46799996055807,1796.68400340847,AAPL_165-175
2780,133.98,-10.62,22,22,23,23,148.53197617198109,1796.68400340847,AAPL_140-175
2781,133.98,-9.63,16,16,15,15,132.55299787519525,1796.68400340847,AAPL_240-140
2782,133.98,-5.04,18,18,17,17,82.48248115639021,1796.68400340847,AAPL_190-105
2783,133.98,-4.1,9,9,10,10,73.37775418759362,1796.68400340847,AAPL_180-295
2784,133.98,-9.39,18,18,17,17,125.84614426351727,1796.68400340847,AAPL_250-50
2785,133.98,-0.57,24,24,22,22,62.76007738363504,1796.68400340847,AAPL_225-25
2786,133.98,-9.33,19,19,18,18,169.94432762387433,1796.68400340847,AAPL_175-85
2787,133.98,-3.84,12,12,13,13,88.54637227508506,1796.68400340847,AAPL_130-270
2788,133.98,-11.53,21,21,20,20,169.74439359703078,1796.68400340847,AAPL_150-80
2789,133.98,-11.66,17,17,16,16,188.51831719540664,1796.68400340847,AAPL_215-130
2790,133.98,-7.11,32,32,31,31,116.2353553581378,1796.68400340847,AAPL_200-10
2791,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_230-230
2792,133.98,-15.6,30,30,30,30,248.78434349871333,1796.68400340847,AAPL_165-180
2793,133.98,-11.43,27,27,27,27,218.1698872070152,1796.68400340847,AAPL_205-220
2794,133.98,-3.07,19,19,18,18,49.82210006848299,1796.68400340847,AAPL_190-110
2795,133.98,-9.29,21,21,22,22,135.9281047995784,1796.68400340847,AAPL_140-180
2796,133.98,-7.33,15,15,14,14,117.52249745813133,1796.68400340847,AAPL_240-145
2797,133.98,-3.49,11,11,12,12,60.44262307946681,1796.68400340847,AAPL_155-280
2798,133.98,-5.77,17,17,16,16,97.0568398667988,1796.68400340847,AAPL_250-55
2799,133.98,-5.79,22,22,21,21,103.72149730840242,1796.68400340847,AAPL_150-85
2800,133.98,-7.14,20,20,19,19,108.44994550659216,1796.68400340847,AAPL_175-90
2801,133.98,-5.28,9,9,10,10,109.13399168140728,1796.68400340847,AAPL_180-300
2802,133.98,-18.35,42,42,41,41,312.6933448887972,1796.68400340847,AAPL_230-235
2803,133.98,-4.25,12,12,13,13,85.3551735149259,1796.68400340847,AAPL_130-275
2804,133.98,-6.71,16,16,15,15,116.41834231847967,1796.68400340847,AAPL_215-135
2805,133.98,-9.47,25,25,23,23,139.95052295686253,1796.68400340847,AAPL_225-30
2806,133.98,-6.4,26,26,25,25,106.75051777880545,1796.68400340847,AAPL_200-15
2807,133.98,-9.85,23,23,24,24,132.66675784050656,1796.68400340847,AAPL_165-185
2808,133.98,-9.1,23,23,24,24,158.8032351194274,1796.68400340847,AAPL_205-225
2809,133.98,-12.31,20,20,21,21,189.4729412096806,1796.68400340847,AAPL_140-185
2810,133.98,-10.89,18,18,17,17,187.1510802161133,1796.68400340847,AAPL_190-115
2811,133.98,-4.34,11,11,12,12,81.36067276398121,1796.68400340847,AAPL_155-285
2812,133.98,-8.42,19,19,18,18,150.80080533546848,1796.68400340847,AAPL_175-95
2813,133.98,-7.0,17,17,15,15,136.48551225425345,1796.68400340847,AAPL_240-150
2814,133.98,-4.83,23,23,22,22,90.11980154334842,1796.68400340847,AAPL_150-90
2815,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_185-0
2816,133.98,-2.77,17,17,16,16,71.89734506264128,1796.68400340847,AAPL_250-60
2817,133.98,-11.84,31,31,31,31,208.7810585472396,1796.68400340847,AAPL_230-240
2818,133.98,-8.16,11,11,12,12,128.9531375182852,1796.68400340847,AAPL_130-280
2819,133.98,-5.54,16,16,15,15,108.71735539473416,1796.68400340847,AAPL_215-140
2820,133.98,-13.63,23,23,24,24,173.41547775796525,1796.68400340847,AAPL_165-190
2821,133.98,-13.13,25,25,23,23,217.048002749788,1796.68400340847,AAPL_200-20
2822,133.98,-8.48,22,22,21,21,118.5580334155196,1796.68400340847,AAPL_225-35
2823,133.98,-7.05,17,17,16,16,131.71361113762785,1796.68400340847,AAPL_190-120
2824,133.98,-8.61,11,11,12,12,120.68068265079282,1796.68400340847,AAPL_155-290
2825,133.98,-7.75,20,20,21,21,105.47116804870794,1796.68400340847,AAPL_140-190
2826,133.98,-7.67,20,20,19,19,144.55174607383356,1796.68400340847,AAPL_175-100
2827,133.98,-7.32,21,21,22,22,158.97030273718437,1796.68400340847,AAPL_205-230
2828,133.98,-8.3,16,16,15,15,152.87749644548512,1796.68400340847,AAPL_240-155
2829,133.98,-6.15,17,17,16,16,105.2843079650454,1796.68400340847,AAPL_250-65
2830,133.98,-4.15,22,22,21,21,102.58488435340507,1796.68400340847,AAPL_150-95
2831,133.98,-3.44,11,11,12,12,46.99775396405766,1796.68400340847,AAPL_130-285
2832,133.98,-6.48,17,17,16,16,108.92361951673682,1796.68400340847,AAPL_215-145
2833,133.98,-12.86,39,39,37,37,249.0094682268069,1796.68400340847,AAPL_185-5
2834,133.98,-13.45,23,23,24,24,254.86777265228105,1796.68400340847,AAPL_230-245
2835,133.98,-9.98,22,22,21,21,176.10895422662622,1796.68400340847,AAPL_200-25
2836,133.98,-7.35,17,17,16,16,154.0339756638079,1796.68400340847,AAPL_190-125
2837,133.98,-12.46,22,22,23,23,179.43987225929095,1796.68400340847,AAPL_165-195
2838,133.98,-9.58,18,18,19,19,161.13349659087913,1796.68400340847,AAPL_140-195
2839,133.98,-5.46,11,11,12,12,89.118012384442,1796.68400340847,AAPL_155-295
2840,133.98,-13.85,21,21,20,20,196.42190114438677,1796.68400340847,AAPL_225-40
2841,133.98,-7.92,22,22,21,21,135.96807938476044,1796.68400340847,AAPL_175-105
2842,133.98,-3.23,18,18,17,17,78.91423024986989,1796.68400340847,AAPL_240-160
2843,133.98,-8.56,18,18,19,19,134.62220286302326,1796.68400340847,AAPL_205-235
2844,133.98,-2.84,23,23,22,22,62.735202847243805,1796.68400340847,AAPL_150-100
2845,133.98,-5.8,16,16,15,15,98.42881632718247,1796.68400340847,AAPL_250-70
2846,133.98,-2.65,10,10,11,11,29.47133969858761,1796.68400340847,AAPL_130-290
2847,133.98,-15.06,28,28,27,27,233.16943568364425,1796.68400340847,AAPL_185-10
2848,133.98,-5.41,17,17,16,16,79.9376163762582,1796.68400340847,AAPL_215-150
2849,133.98,-8.05,20,20,19,19,150.64696566134086,1796.68400340847,AAPL_200-30
2850,133.98,-8.07,20,20,21,21,140.43807061860934,1796.68400340847,AAPL_165-200
2851,133.98,-2.47,19,19,20,20,47.01016002090044,1796.68400340847,AAPL_230-250
2852,133.98,-7.88,17,17,16,16,115.69821866294431,1796.68400340847,AAPL_190-130
2853,133.98,-11.39,17,17,18,18,176.38834974199222,1796.68400340847,AAPL_140-200
2854,133.98,-6.28,9,9,10,10,71.04910167180705,1796.68400340847,AAPL_155-300
2855,133.98,-6.06,19,19,18,18,103.9235588630986,1796.68400340847,AAPL_240-165
2856,133.98,-8.5,19,19,18,18,169.44342557987494,1796.68400340847,AAPL_225-45
2857,133.98,-3.33,17,17,18,18,55.53365840123218,1796.68400340847,AAPL_205-240
2858,133.98,-8.57,20,20,19,19,151.59986890622278,1796.68400340847,AAPL_175-110
2859,133.98,-2.38,24,24,23,23,72.78342193140018,1796.68400340847,AAPL_150-105
2860,133.98,-7.46,16,16,15,15,123.598968572353,1796.68400340847,AAPL_250-75
2861,133.98,-4.97,11,11,12,12,88.50405715808867,1796.68400340847,AAPL_130-295
2862,133.98,-6.71,19,19,17,17,111.70631568628411,1796.68400340847,AAPL_215-155
2863,133.98,-9.94,27,27,26,26,162.21444624633165,1796.68400340847,AAPL_185-15
2864,133.98,-3.9,18,18,19,19,128.3348241929767,1796.68400340847,AAPL_165-205
2865,133.98,-7.95,20,20,19,19,152.9489965697751,1796.68400340847,AAPL_200-35
2866,133.98,-7.8,21,21,20,20,140.97909051785803,1796.68400340847,AAPL_190-135
2867,133.98,-3.71,17,17,18,18,38.77299411670083,1796.68400340847,AAPL_230-255
2868,133.98,-1.23,17,17,18,18,64.47361956892001,1796.68400340847,AAPL_140-205
2869,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_160-0
2870,133.98,-7.24,16,16,17,17,123.81217143995758,1796.68400340847,AAPL_205-245
2871,133.98,-6.15,20,20,19,19,105.69669237429405,1796.68400340847,AAPL_225-50
2872,133.98,-9.61,19,19,18,18,161.29465613186062,1796.68400340847,AAPL_240-170
2873,133.98,-3.79,19,19,18,18,75.61838002439335,1796.68400340847,AAPL_175-115
2874,133.98,-3.76,16,16,15,15,59.47725198963579,1796.68400340847,AAPL_250-80
2875,133.98,-10.4,26,26,25,25,161.22422353558977,1796.68400340847,AAPL_150-110
2876,133.98,-3.84,10,10,11,11,62.109158324555565,1796.68400340847,AAPL_130-300
2877,133.98,-7.28,19,19,18,18,126.1381837140902,1796.68400340847,AAPL_215-160
2878,133.98,-11.43,25,25,24,24,177.32239957472677,1796.68400340847,AAPL_185-20
2879,133.98,-8.05,21,21,20,20,158.09611846313828,1796.68400340847,AAPL_190-140
2880,133.98,-7.97,20,20,19,19,136.43635354857255,1796.68400340847,AAPL_200-40
2881,133.98,-7.48,16,16,17,17,108.49912787330028,1796.68400340847,AAPL_230-260
2882,133.98,-15.19,45,45,41,41,228.4281309547702,1796.68400340847,AAPL_160-5
